unidade,asunto,tipo,adxudicatario,importe,num_licitadores,fin_contrato,data
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DA ESTREA DO ESPECTÁCULO '32M2' DA COMPAÑÍA VIGUESA BUTACAZERO, O VENRES 12 E SÁBADO 13 DE MARZO, ÁS 20:30 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO",Servizo,FERNANDEZ CARRODEGUAS MARIA ESTHER,5808.0,1,2021/00/31,2021/00/05
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'O MOZO DA ÚLTIMA FILA' DA COMPAÑÍA REDRUM TEATRO, O VENRES 19 E O SÁBADO 20 DE MARZO, ÁS 20:30 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,REDRUM PRODUCCIONES S L,8626.3,1,2021/00/31,2021/00/05
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DA ESTREA DO ESPECTÁCULO 'SEMENTE' DA COMPAÑÍA EME2 EMOCIÓN-ARTE, O DOMINGO 21 DE MARZO, ÁS 12:30 E 18 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,EMEDOUS PRODUCCIONS E DISTRIBUCION S L,5000.0,1,2021/00/31,2021/00/05
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'ESENCIAL' DE VAIVÉN CIRCO Y DANZA, O DOMINGO 11 DE ABRIL, ÁS 12:30 E 18 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,MORENO MONTOSA MIGUEL ANGEL,8470.0,1,2021/00/31,2021/00/05
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'PINK UNICORNS' DA COMPAÑÍA LA MACANA, O VENRES 23 E SÁBADO 24 DE ABRIL, ÁS 20:30 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,VARELA GAREA CATARINA,6300.0,1,2021/00/31,2021/00/05
"ÁREA DE CULTURA",CONTRATACIÓN DUN ARTISTA PLÁSTICO PARA O DESEÑO DE ILUSTRACIÓNS PARA AS BUTACAS DO AUDITORIO MUNICIPAL POLA RESTRICIÓN DE AFORO CON MOTIVO DO COVID,Servizo,PICHEL ABALDE HECTOR,484.0,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA",PRODUCIÓN E SUMINISTRACIÓN DE DISTINTOS MATERIAIS DE DIFUSIÓN DA PROGRAMACIÓN DE ARTES ESCÉNICAS DO AUDITORIO MUNICIPAL ENTRE FEBREIRO E ABRIL DE 2021,Subministro,PUBLIGAL SL,1096.26,1,2021/00/01,2021/00/08
"ÁREA DE CULTURA","CONTRATACION DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'ONDE VIVEN OS MONSTROS' O DOMINGO 18 DE ABRIL DE 2021, ÁS 12:30 E 18 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,RIO DEL PRIETO GUSTAVO,4200.0,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'LEIRA' DA COMPAÑÍA NOVA GALEGA DE DANZA, O VENRES 30 DE ABRIL E O SÁBADO 1 DE MAIO, ÁS 20:30 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,NOVAGALEGADEDANZA SL,11434.5,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'A GRAN VIAXE', DA COMPAÑÍA INVENTI TEATRO, O VENRES 5 E O SÁBADO 6 DE FEBREIRO, ÁS 19 HORAS, NA RÚA PRÍNCIPE",Servizo,URDIME S COOP GALEGA,5600.0,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DA ESTREA DE 'ANXOS ABANDONADOS EN MOSAICOS DESPOIS DO COMBATE' DA COMPAÑÍA ANÓMICO TEATRO, O VENRES 26 E O SÁBADO 27 DE FEBREIRO, ÁS 20:30 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,FERNANDEZ PELAEZ JULIO,3600.0,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'ORFEO Y EURÍDICE' DA COMPAÑÍA LA CANICA TEATRO, O DOMINGO 14 DE MARZO, ÁS 12:30 E 18 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,SORIANO ENRIQUEZ EVA,3790.0,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA","CONTRATACIÓN DE 6 MICROESPECTÁCULOS DA PEZA 'VIDAS ENTERRADAS' PARA O PROGRAMA 3X3 QUE SE DESENVOLVERÁ NO AUDITORIO MUNICIPAL DO CONCELLO OS DÍAS 5 E 6 DE MARZO, ÁS 20:30 HORAS",Servizo,MAMBRINO S L,8470.0,1,2020/00/31,2021/00/08
"ÁREA DE CULTURA",CONTRATACIÓN DO SUBMINISTRO DE PRENSA ESCRITA 'LA VOZ DE GALICIA',Subministro,LA VOZ DE GALICIA SA,415.0,1,2021/00/31,2021/00/21
"ÁREA DE CULTURA",CONTRATACIÓN DUNHA CAMPAÑA PUBLICITARIA NA REVISTA ARTEZBLAI DE ARTES ESCÉNICAS SOBRE A PROGRAMACIÓN DE TEATRO DO CONCELLO DE VIGO NO ANO 2021,Servizo,ARTEZBLAI S L,4720.23,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA",CONTRATACIÓN DO SUBMINISTRO DE PRENSA ESCRITA 'FARO DE VIGO',Subministro,"FARO DE VIGO, S.A. UNIPERSONAL",380.0,1,2021/00/31,2021/00/14
"ÁREA DE CULTURA",CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'RIQUETE EL DEL COPETE' DA COMPAÑÍA HIGIÉNICO PAPEL TEATRO O DOMINGO 28 DE FEBREIRO ÁS 12:30 E 18 HORAS NO AUDITORIO MUNICIPAL DO CONCELLO,Servizo,IGLESIA SAN MARTIN LAURA,5280.0,1,2020/00/31,2021/00/15
"ÁREA DE CULTURA",CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO DE DANZA 'NINA NINETTE' O DOMINGO 23 DE ABRIL AS 12:30 E 18 HORAS NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO,Servizo,QUINTAS SANTOS PAULA,5500.0,1,2021/00/31,2021/00/12
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE MANTEMENTO PREVENTIVO DOS SISTEMAS DE CLIMATIZACIÓN DO AUDITORIO MUNICIPAL DO CONCELLO E DAS BIBLIOTECAS PÚBLICAS ADSCRITAS Á ÁREA DE CULTURA PARA UN MÁXIMO DE TRES REVISIÓNS MENSUAIS,Servizo,VEOLIA SERVICIOS NORTE SAU,1529.56,1,2021/00/31,2021/00/15
"ÁREA DE CULTURA",CONTRATACIÓN DUNHA CAMPAÑA PUBLICITARIA SOBRE A PROGRAMACIÓN DA CONCELLERÍA DE CULTURA NA REVISTA A MOVIDA NO ANO 2021,Servizo,A MOVIDA CULTURAL S L L,4537.5,1,2021/00/31,2021/00/13
"ÁREA DE CULTURA",PRODUCIÓN TÉCNICA DE 45 FUNCIÓNS DE TEATRO A REALIZAR NA RÚA DO PRÍNCIPE E NO AUDITORIO MUNICIPAL DO CONCELLO,Servizo,EVENTOS ESPECTACULARES DEL NOROESTE S L,11320.06,3,2021/00/01,2021/00/14
"ÁREA DE CULTURA",CONTRATACIÓN DUNHA COBERTURA AUDIOVISUAL (FOTOGRAFÍA E VÍDEOS) DA PROGRAMACIÓN CULTURAL ORGANIZADA POLA CONCELLERÍA DE CULTURA NO ANO 2021,Servizo,LEIRO FERNANDEZ ALBERTO,4840.0,3,2021/00/31,2021/00/14
"ÁREA DE CULTURA",CONTRATACIÓN DE DÚAS FUNCIÓNS DE CELESTINA LA TRAGICLOWNMEDIA O VENRES 26 E O SÁBADO 27 DE MARZO DO 2021 ÁS 20:30 HORAS NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO,Servizo,LA ESCALERA DE TIJERA SL,7260.0,1,2021/00/31,2021/00/13
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DE 'EMOCIONES DE HOJALATA' O DOMINGO 21 DE FEBREIRO DO 2021, ÁS 12:30 E 18:00 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO",Servizo,ROJO GOMEZ FRANCISCO JAVIER,1980.0,1,2021/00/31,2021/00/15
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'SÓS' DA COMPAÑÍA MALASOMBRA PRODUCIÓNS, O VENRES 9 E SÁBADO 10 DE ABRIL, ÁS 20:30 HORAS, NO AUDITORIO DO CONCELLO",Servizo,MALASOMBRA  PRODUCIONS S L,5200.0,1,2021/00/31,2021/00/15
"ÁREA DE CULTURA",CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'SOGA E CINSA' DA COMPAÑÍA APORÍA ESCÉNICA O VENRES DÍA 19 E SÁBADO DÍA 20 DE FEBREIRO DO 2021 ÁS 20:00 HORAS DENTRO DA PROGRAMACIÓN DE VIGOCULTURA NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO,Servizo,MERA ESTEVEZ DIANA,15400.0,1,2021/00/31,2021/00/15
"ÁREA DE CULTURA",DESEÑO E PRODUCIÓN DA AXENDA CULTURAL DA CONCELLERÍA DA ÁREA DE CULTURA PARA INSERCIÓNS PUBLICITARIAS EN MEDIOS DE COMUNICACIÓN,Servizo,"ECOVIGO PUBLICIDAD, S.L.",5517.6,1,2021/00/31,2021/00/26
"ÁREA DE CULTURA",INSERCIÓNS PUBLICITARIAS DA AXENDA CULTURAL DA CONCELLERÍA DA ÁREA DE CULTURA NO SUPLEMENTO DOMINICAL 'VIDA' DE ATLÁNTICO DIARIO,Servizo,RIAS BAIXAS COMUNICACION SA,17770.31,1,2021/00/31,2021/00/22
"ÁREA DE CULTURA",SERVIZOS DE MENSAXERÍA E DISTRIBUCIÓN DA CONCELLERÍA DA ÁREA DE CULTURA,Servizo,"REPARTO Y GESTION URGENTE,S.L.",500.0,1,2021/00/31,2021/00/21
"ÁREA DE CULTURA",EDICIÓN E IMPRESIÓN DE 40 CARTEIS DE PROGRAMACIÓN PARA O AUDITORIO DO CONCELLO,Servizo,PUBLIGAL SL,992.2,1,2021/00/31,2021/00/20
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE REPARACIÓN DOS EQUIPOS DE CLIMATIZACIÓN EN CENTROS ADSCRITOS Á ÁREA DE CULTURA,Servizo,VEOLIA SERVICIOS NORTE SAU,2182.2200000000003,1,2021/00/31,2021/00/26
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE REVISIÓN POR AVARÍA NA INSTALACIÓN ELÉCTRICA DO AUDITORIO MUNICIPAL DO CONCELLO,Servizo,ELECTRONAVIA INSTALACIONES Y MANTENIMIENTO SL,4815.8,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE REPARACIÓN DO GRUPO ELECTRÓXENO DO AUDITORIO MUNICIPAL DO CONCELLO,Servizo,ELECTRONAVIA INSTALACIONES Y MANTENIMIENTO SL,3603.38,1,2021/00/31,2021/00/29
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE REPARACIÓN DE BOMBAS DE AUGA DOS DEPÓSITOS BIES EN VERBUM,Servizo,SABICO SEGURIDAD SA,1706.1,2,2021/00/31,2021/00/18
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE TRABALLOS TÉCNICOS PARA A RESOLUCIÓN DE AVARÍAS NAS BIBLIOTECAS PÚBLICAS E AUDITORIO MUNICIPAL DO CONCELLO,Servizo,MUIÑOS RODRIGUEZ JOSE MANUEL,5414.030000000001,1,2021/00/31,2021/00/05
"ÁREA DE CULTURA",CONTRATACION DE DÚAS FUNCIÓNS DE 'A LINGUA DAS VOLVORETAS' O VENRES 16 E SÁBADO 17 DE ABRIL DO 2021 ÁS 20:00 POLA COMPAÑÍA SARABELA TEATRO,Servizo,SARABELA SL,7585.0,1,2021/00/31,2021/00/02
"ÁREA DE CULTURA",CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'ARRERRÚ' O DOMINGO 28 DE MARZO DO 2021 ÁS 12:30 E 18:00 HORAS POLA COMPAÑÍA RILO-PENADIKE DENTRO DA PROGRAMACIÓN VIGOCULTURA,Servizo,CULTURACTIVA SOCIEDADE COOP GALEGA,1936.0,1,2021/00/31,2021/00/02
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE REPARACIÓN POR AVARÍA NA INSTALACIÓN ELÉCTRICA DO VERBUM,Servizo,ELECTRONAVIA INSTALACIONES Y MANTENIMIENTO SL,2288.84,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE MANTEMENTO ANUAL DE GRUPOS ELECTRÓXENOS NOS EQUIPAMENTOS ADSCRITOS Á ÁREA DE CULTURA (BIBLIOTECA PÚBLICA JUAN COMPAÑEL E AUDITORIO MUNICIPAL DO CONCELLO),Servizo,ELECTRONAVIA INSTALACIONES Y MANTENIMIENTO SL,1228.0,1,2021/00/31,2021/00/09
"ÁREA DE CULTURA",CONTRATACIÓN DUNHA INSERCIÓN PUBLICITARIA DA PROGRAMACIÓN DAS ARTES ESCÉNICAS VIGO CULTURA NA CONTRACAPA NÚM.101 E 102 DA REVISTA ERREGUETÉ E NA WEB ERREGUETÉ.GAL,Servizo,ASOC CULTURAL ENTRE BAMBALINAS,2783.0,1,2021/00/31,2021/00/05
"ÁREA DE CULTURA",CONTRATACIÓN DO DESEÑO  E PRODUCIÓN DE DÍPTICO CONMEMORATIVO DO DÍA DAS LETRAS GALEGAS 2021,Servizo,EDITORIAL GALAXIA,1300.0,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA",CONTRATACIÓN DO ALUGUER DE ENFRIADORA PARA VERBUM - CASA DAS PALABRAS,Subministro,GALEFEN S L,10605.65,3,2021/00/31,2021/00/13
"ÁREA DE CULTURA",SUBMINISTRACIÓN DE GASÓLEO PARA CALDEIRA DE CALEFACCIÓN DOS EQUIPAMENTOS ADSCRITOS Á ÁREA DE CULTURA,Subministro,GASOLEOS AMIGO SL,10477.5,2,2021/00/31,2021/00/10
"ÁREA DE CULTURA",REPARACIÓN EN GRUPO AUXILIAR ELECTRÓXENO DO VERBUM - CASA DAS PALABRAS,Servizo,ELECTRONAVIA INSTALACIONES Y MANTENIMIENTO SL,1678.39,1,2021/00/31,2021/00/10
"ÁREA DE CULTURA",CONTRATACIÓN DOS SERVIZOS DE INSPECCIÓN TÉCNICA PERIÓDICA OBRIGATORIA (OCAS) DE DIVERSAS INSTALACIÓNS EN CENTROS ADSCRITOS Á ÁREA DE CULTURA,Servizo,OCA INSPECCION CONTROL Y PREVENCION SAU,1108.02,1,2021/00/31,2021/00/13
"ÁREA DE CULTURA",CONTRATACIÓN DO SUBMINISTRO DE 500 EXEMPLARES DO LIBRO 'VIGO DESDE O CORAZÓN DE GALICIA',Subministro,EDITORIAL GALAXIA,3425.0,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO LA GRANJA, DA COMPAÑÍA TELONCILLO TEATRO, O DOMINGO 24 DE OUTUBRO, ÁS 12:30 E 18 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,MAQUINA TEATRAL TELONCILLO SL,3146.0,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO SOY UNA NUEZ DA COMPAÑÍA ZUM-ZUM TEATRE, O DOMINGO 31 DE OUTUBRO, ÁS 12:30 E 18:00 HORAS NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,ZUM ZUM TEATRE S L,6171.0,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO QUIXOTE DA COMPAÑÍA PEDRAS DE CARTÓN, O DOMINGO 10 DE OUTUBRO, ÁS 12:30 E 18:00 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,RODRIGUEZ SANTIAGO JUAN PABLO,2800.0,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO LAIKA DA COMPAÑÍA XIRRIQUITEULA TEATRE, O DOMINGO 14 DE NOVEMBRO, ÁS 12:30 E 18:00 HORAS. NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO",Servizo,OBSIDIANA XXI SCP,7054.3,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA",CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'DÈJÀ VU' DA CÍA. MANOLO ALCÁNTARA O VENRES 29 E SÁBADO 30 DE OUTUBRO ÁS 20 HORAS NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO,Servizo,ALCANTARA PARRAGA MANUEL,11011.0,1,2021/00/31,2021/00/04
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO LOS VIAJES DE BOWA DA COMPAÑÍA LA GATA JAPONESA, O DOMINGO 7 DE NOVEMBRO, ÁS 12:30 E 18:00, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,VIVES ESPEJO-SAAVEDRA MARIA ELENA,4736.0,1,2021/00/31,2021/00/09
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'LAS COTTON', DA COMPAÑÍA ANITA MARAVILLAS O DOMINGO 28 DE NOVEMBRO, ÁS 12:30 E 18:00, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,PORTAL 71 PRODUCCIONES CULTURALES S L,5989.5,1,2021/00/31,2021/00/18
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'REINO DA EXTINCIÓN' DA COMPAÑÍA AMORODIO TEATRO, O VENRES 1 E SÁBADO 2 DE OUTUBRO ÁS 20:OO HORAS NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,VELASCO SANZ RAQUEL,4908.95,1,2021/00/31,2021/00/18
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DA ESTREA DO ESPECTÁCULO 'O XARDÍN DE VILAGRÍS DA COMPAÑÍA FULANO, MENGANO E CITANO, O DOMINGO 3 DE OUTUBRO ÁS 12:30 E 16 HORAS NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO",Servizo,POMBAL PEREZ MANUEL,2200.0,1,2021/00/31,2021/00/24
"ÁREA DE CULTURA",CONTRATACIÓN DA REPARACIÓN DA INSTALACIÓN ELÉCTRICA DO AUDITORIO MUNICIPAL DO CONCELLO,Servizo,ELECTRONAVIA INSTALACIONES Y MANTENIMIENTO SL,5459.75,1,2021/00/31,2021/00/29
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'GREENPISS' DA COMPAÑÍA YLLANA, O VENRES 8 E SÁBADO 9 DE OUTUBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,CULTURACTIVA SOCIEDADE COOP GALEGA,13310.0,1,2021/00/31,2021/00/06
"ÁREA DE CULTURA","CONTRATACIÓN DE UNHA FUNCIÓN DO ESPECTÁCULO 'CHICAS Y CHICOS' DA COMPAÑÍA EL SOL DE YORK, O VENRES 26 DE NOVEMBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,EL SOL DE YORK SL,3872.0,1,2021/00/31,2021/00/06
"ÁREA DE CULTURA","CONTRATACIÓN DUNHA FUNCIÓN DO ESPECTÁCULO 'CLAUSURA DE AMOR' DA DA COMPAÑÍA CÁMARA NEGRA, O SÁBADO 23 DE OUTUBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,ALVAREZ OSSORIO RAMOS CARLOS,2200.0,1,2021/00/31,2021/00/06
"ÁREA DE CULTURA","CONTRATACIÓN DUNHA FUNCIÓN DO ESPECTÁCULO 'LOS REMEDIOS' DE LA_COMPAÑÍA O VENRES 15 DE OUTUBRO, ÁS 20.HORAS,NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,CEACERO RUIZ JUAN IGNACIO,5400.0,1,2021/00/31,2021/00/06
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'CUBO' DA COMPAÑÍA ELEFANTE ELEGANTE, O DOMINGO 21 DE NOVEMBRO, ÁS 12:30 E 18 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,ELEFANTE ELEGANTE S C,3339.6,1,2021/00/31,2021/00/06
"ÁREA DE CULTURA","CONTRATACIÓN DUNHA FUNCIÓN DO ESPECTÁCULO 'PIONERAS' DE XIAN MARTÍNEZ, O SÁBADO 27 DE NOVEMBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,MOMENTU IMPULSO EMPRESARIAL SCOOP,4300.0,1,2021/00/31,2021/00/06
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'AS CIGARREIRAS' DA COMPAÑÍA CONTRAPRODUCIÓNS O VENRES 5 E SÁBADO 6 DE NOVEMBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,CONTRAPRODUCIONS S L,12069.75,1,2021/00/31,2021/00/07
"ÁREA DE CULTURA","CONTRATACIÓN DE UNHA FUNCIÓN DO ESPECTÁCULO 'PORVENIR' DA COMPAÑÍA IMPROMADRID, O SÁBADO 20 DE NOVEMBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,IMPROMADRID TEATRO SL,4300.0,1,2021/00/31,2021/00/07
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO 'DROP' DA COMPAÑÍA PISTACATRO, O VENRES 12 E SÁBADO 13 DE NOVEMBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,PISTA CATRO PRODUCTORA DE SOÑOS S L,7750.0,1,2021/00/31,2021/00/07
"ÁREA DE CULTURA","CONTRATACIÓN DUNHA FUNCIÓN DO ESPECTÁCULO 'OTHELLO' DA COMPAÑÍA VOADORA, O VENRES 22 DE OUTUBRO, ÁS 20 HORAS, NO AUDITORIO MUNICIPAL DO CONCELLO",Servizo,VOADORA SOCIEDADE COOP GALEGA,7260.0,1,2021/00/31,2021/00/13
"ÁREA DE CULTURA","CONTRATACIÓN DE DÚAS FUNCIÓNS DO ESPECTÁCULO ' EL GRAN BRAULIO' DA COMPAÑÍA ADRIÁN CONDE, O DOMINGO 17 DE OUTUBRO ÁS 12:30 E 18:00 HORAS NO AUDITORIO MUNICIPAL DO CONCELLO DE VIGO",Servizo,YUJU GESTIÓN CULTURAL S L,2904.0,1,2021/00/31,2021/00/13
"ÁREA DE CULTURA",CONTRATACIÓN DUNHA REPRESENTACIÓN ESCÉNICA DO ESPECTÁCULO 'O CHARCO DE ULISES' DA COMPAÑIA 'CENTRO DRAMÁTICO GALEGO' O DÍA 19 DE NOVEMBRO DO 2021 ÁS 20:00 HORAS NO AUDITORIO MUNICIPAL,Servizo,AXENCIA GALEGA DAS INDUSTRIAS CULTURAIS,4000.0,1,2021/00/31,2021/00/22
"ÁREA DE CULTURA",CONTRATACIÓN DE OBRADOIROS PARA PROGRAMA VERBUM CREATIVO NA NOITE BRANCA 2021,Servizo,GARABATOS MARTINEZ ADOLFO ISAAC,6820.0,1,2021/00/04,2021/00/05
"ÁREA DE CULTURA",CONTRATACIÓN DE SEIS CONCERTOS MUSICAIS PARA PROGRAMA DA NOITE BRANCA 2021 2021,Servizo,GARABATOS MARTINEZ ADOLFO ISAAC,14850.0,1,2021/00/13,2021/00/05
"ÁREA DE CULTURA",CONTRATACIÓN DE PERFORMANCE 'A XEOGRAFÍA DOS CORPOS' NA CASA DAS ARTES PARA O PROGRAMA DA NOITE BRANCA 2021,Servizo,PRODUCCION E XESTION CULTURAL SL,3146.0,1,2021/00/31,2021/00/09
"ÁREA DE CULTURA",CONTRATACIÓN DE  PRODUCIÓN TÉCNICA PARA OS CONCERTOS E ACTIVIDADES DO PROGRAMA DA NOITE BRANCA DA RMM 2021,Servizo,SACAFERRO SL,11814.65,3,2021/00/31,2021/00/10
"ÁREA DE CULTURA",'Autorizacion de gasto para a contratación do subministro e instalación de grupo de presión pci e depósito para verbum-casa das palabras',Subministro,SABICO SEGURIDAD SA,16927.9,0,2021/00/31,2021/00/23
"ÁREA DE CULTURA",'Autorización de gasto para a contratación da produción de distintos materiais de difusión de actividades de artes escénicas no auditorio municipal',Servizo,PUBLIGAL SL,1051.13,0,2021/00/31,2021/00/27
"ÁREA DE CULTURA",'Contratación da produción técnica de 21 espectáculos organizados pola concellería de cultura nos meses de outubro e novembro de 2021',Servizo,SOLIMUSIC EVENTS SL,18149.99,4,2021/00/31,2021/00/15
"ÁREA DE CULTURA",'Contratación de dous actores para a creación e edición de vídeos promocionais a modo de informativo semanal para a difusión da programación vigocultura en redes sociais',Servizo,FREIRE FERNANDEZ DIEGO,10890.0,0,2021/00/31,2021/00/17
"ÁREA DE CULTURA",'Contratación dunha asistencia técnica para a introdución de datos da programación vigocultura na axenda municipal (web e app)',Servizo,VILAS PEREZ ARANCHA,798.6,1,2021/00/31,2021/00/21
"ÁREA DE CULTURA",'Contratación dun artista plástico para o deseño artístico da imaxe da programación vigocultura 2022 e as súas adaptacións en diferentes aplicacións publicitarias',Servizo,VIGO DIAZ MARCOS,9825.2,1,2021/00/31,2021/00/28
"ÁREA DE CULTURA",'Autorización de gasto para a contratación da reparación do equipo audivisual na cabina do auditorio municipal do concello',Servizo,FLUGE GALICIA S L,1592.12,0,2021/00/31,2021/00/20
"ÁREA DE CULTURA",'Autorización de gasto para a contratación do subministro de 300 exemplares do libro 'escolma aberta' de alberto cunha',Subministro,MUNDO DETRAS DEL MARCO SL,9000.0,1,2021/00/31,2021/00/21
"ÁREA DE CULTURA",'Autorización de gasto para a contratación do subministro de 100 exemplares do libro 'relatos na rúa viii'',Subministro,MUNDO DETRAS DEL MARCO SL,1700.0,1,2021/00/31,2021/00/08
"ÁREA DE CULTURA",'Autorización de gasto para a reparación dos fin de carreira das varas electrificadas do escenario no auditorio municipal do concello',Servizo,FLUGE GALICIA S L,4658.5,1,2021/00/31,2021/00/15
CULTURA,CONTRATACIÓN DOS SERVIZOS DE MANTEMENTO PREVENTIVO DE ELEVADORES DAS BIBLIOTECAS PÚBLICAS ADSCRITAS Á ÁREA DE CULTURA PARA UN MÁXIMO DE TRES REVISIÓNS MENSUAIS,Servizo,KONE ELEVADORES S A,515.46,1,2021/00/31,2021/00/15
CULTURA,CONTRATACIÓN DOS SERVIZOS DE REPARACIÓN DOS FANCOILS EN SISTEMAS DE CALEFACCIÓN DA CASA GALEGA DA CULTURA,Servizo,ELECFRICLIMA SL UNIPERSONAL,4398.35,1,2021/00/31,2021/00/26
